序号,股票代码,股票简称,每股收益,营业收入-营业收入,营业收入-去年同期,营业收入-同比增长,营业收入-季度环比增长,净利润-净利润,净利润-去年同期,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,所处行业,公告日期
334,688509,正元地信,-0.2211,587264300.0,661073200.0,-11.165011681006,203.291180815948,-170267500.0,-173499000.0,1.862546758195,-623.4381477547,1.48,-13.95,IT服务Ⅱ,2026-02-28
335,688508,芯朋微,1.45,1142720469.02,964595737.94,18.466257321477,9.961343698484,186300408.08,111330093.45,67.340565615954,-90.3133266507,20.76,7.17,半导体,2026-02-28
336,688506,百利天恒,-2.54,2520113300.0,5822717800.0,-56.719295240446,-76.026885709557,-1050653300.0,3707504600.0,-128.338556882708,-189.2051665151,16.04,-24.47,生物制品,2026-02-28
337,688505,复旦张江,-0.15,685797316.0,709404966.0,-3.327810084713,-16.317674484998,-157439498.0,39733896.0,-496.234736206085,-553.5430526646,2.04,-7.12,化学制药,2026-02-28
338,688503,聚和材料,1.77,14599077122.58,12487581880.33,16.908759938351,-5.883240810567,409022466.08,418009685.39,-2.150002649248,191.3890476316,20.7,8.48,光伏设备,2026-02-28
339,688502,茂莱光学,0.8828,690505200.0,502828600.0,37.324169707133,1.679624897063,46392800.0,35521000.0,30.606683370401,-94.5779118575,24.35,3.88,光学光电子,2026-02-28
340,688500,慧辰股份,-0.56,505040900.0,444039500.0,13.737831882074,68.284386333801,-41484300.0,-53397200.0,22.309971309357,115.0496974984,9.62,-5.66,IT服务Ⅱ,2026-02-28
341,688499,利元亨,0.3,3215461500.0,2482135900.0,29.54413575824,-11.601948918102,50966800.0,-1044132400.0,104.881258353826,-75.3317543853,13.73,2.23,电池,2026-02-28
342,688498,源杰科技,2.24,601434500.0,252172700.0,138.501035203256,22.370564012654,190924000.0,-6133900.0,3212.60372682959,42.6007003284,27.14,8.68,半导体,2026-02-28
343,688496,*ST清越,-0.2,672869100.0,753380800.0,-10.686720447349,34.06707568395,-91396900.0,-69494900.0,-31.515981748301,-281.6452297707,2.08,-9.2,光学光电子,2026-02-28
344,688489,三未信安,-0.3581,553680400.0,473207300.0,17.005887271815,159.484354110354,-41149900.0,42119900.0,-197.697050562798,79.8443282241,15.94,-2.2556,计算机设备,2026-02-28
345,688485,九州一轨,-0.1,231388600.0,359073200.0,-35.559490376893,106.637465888087,-14013400.0,11152000.0,-225.658177905308,121.2183133595,8.76,-1.11,轨交设备Ⅱ,2026-02-28
346,688484,南芯科技,0.56,3261220700.0,2567209900.0,27.033660161563,-3.234932569988,238103000.0,306901200.0,-22.417051481063,-31.4887885183,9.77,5.91,半导体,2026-02-28
347,688472,阿特斯,0.28,40255714674.42,46165009326.63,-12.800375735658,-12.068022683286,1021264621.57,2247350176.49,-54.556943005426,-87.4653519295,6.53,4.43,光伏设备,2026-02-28
348,688468,科美诊断,0.11,332678600.0,436289800.0,-23.748251735429,-25.309873592113,44407600.0,127074700.0,-65.053940713612,-83.4814015661,3.52,3.14,医疗器械,2026-02-28
349,688458,美芯晟,-0.13,555129100.0,404167900.0,37.351110763621,-14.658640598181,-14371300.0,-66567100.0,78.410806539567,-564.7360534519,17.17,-0.78,半导体,2026-02-28
350,688450,光格科技,-0.98,215504700.0,182472900.0,18.102304506587,125.99473027506,-64912100.0,-67566500.0,3.92857407147,-53.3444039237,14.22,-6.65,电网设备,2026-02-28
351,688435,英方软件,-0.17,188503600.0,190486100.0,-1.040758354547,20.122467894313,-13969800.0,-28585000.0,51.128913765961,114.2124473928,13.13,-1.26,软件开发,2026-02-28
352,688433,华曙高科,0.1645,716062800.0,491966800.0,45.551041249125,100.22560223487,67981200.0,67206900.0,1.152113845453,431.5936706887,4.99,3.39,通用设备,2026-02-28
353,688429,时创能源,-0.85,1017933600.0,710705200.0,43.228669214746,23.403753751532,-336661300.0,-648953400.0,48.122422965963,-9.431838172,3.44,-22.05,光伏设备,2026-02-28
354,688426,康为世纪,-0.94,193048200.0,125875300.0,53.364639448724,1.941458192787,-103284900.0,-157209200.0,34.300982385255,-33.927608887,12.33,-7.32,医疗器械,2026-02-28
355,688419,耐科装备,0.71,294908400.0,268185600.0,9.96429338488,-6.621722382338,81010500.0,64015900.0,26.547467113639,-39.9334618417,9.07,7.95,半导体,2026-02-28
356,688418,震有科技,-0.3248,876177819.19,951658156.92,-7.931454922247,131.695432432041,-62540634.48,27437030.62,-327.942430601114,-3854.2744279966,4.54,-7.04,通信设备,2026-02-28
357,688416,恒烁股份,-1.2,474649558.92,372290141.86,27.494527936894,28.183944725601,-98743678.16,-160998939.75,38.66811898679,86.0896828085,15.45,-7.62,半导体,2026-02-28
358,688411,海博思创,5.41,11604243500.0,8269704300.0,40.32235106641,8.889099476264,949036000.0,647838100.0,46.492773425953,6.4131151294,26.54,22.25,其他电源设备Ⅱ,2026-02-28
359,688410,山外山,0.4456,806821500.0,567274500.0,42.227704576885,-1.983803851394,143115500.0,70886300.0,101.894442226495,-21.8827784282,5.59,8.25,医疗器械,2026-02-28
360,688409,富创精密,-0.03,3550563900.0,3039567900.0,16.811468498532,-18.479016024825,-9340900.0,202649800.0,-104.609380320138,-285.7569797326,14.66,-0.21,半导体,2026-02-28
361,688403,汇成股份,0.19,1783135500.0,1501019700.0,18.794943197614,13.657645215776,155298900.0,159764200.0,-2.794931530343,10.1009273549,4.15,4.69,半导体,2026-02-28
362,688401,路维光电,1.31,1155231700.0,875548700.0,31.943739965578,15.994114885304,250676200.0,190862200.0,31.338840273244,20.7998725827,8.64,16.39,半导体,2026-02-28
363,688400,凌云光,0.35,2923410600.0,2233776300.0,30.873024304179,4.839275467361,160859700.0,107065000.0,50.244897959184,-22.9213800999,9.23,4.01,专用设备,2026-02-28
364,688399,硕世生物,-0.47,340380400.0,349608900.0,-2.639663921599,1.153719984219,-39710300.0,-2001700.0,-1883.82874556627,-4996.8352753634,34.93,-1.26,医疗器械,2026-02-28
365,688398,赛特新材,0.15,994910766.47,933535638.13,6.574481555192,-1.796489315759,24952966.35,77163524.57,-67.66222578731,-103.7084244516,6.83,2.18,化学制品,2026-02-28
366,688396,华润微,0.4986,11053792000.0,10118525800.0,9.243107330912,4.708996666957,661382700.0,762459900.0,-13.256723402765,-27.2245869108,17.31,2.9139,半导体,2026-02-28
367,688395,正弦电气,0.47,442731600.0,366798700.0,20.701518298729,4.599598080349,40463500.0,37832400.0,6.954620906947,43.2636943054,9.04,5.24,自动化设备,2026-02-28
368,688393,安必平,-0.48,347269100.0,470790100.0,-26.236957828977,0.883159761536,-44971700.0,21291300.0,-311.221015156425,-2075.5400019808,12.72,-3.65,医疗器械,2026-02-28
369,688392,骄成超声,1.02,774014500.0,584554300.0,32.41105231798,28.207432665438,114917300.0,85869500.0,33.827843413552,-41.9505235861,15.54,6.56,电池,2026-02-28
370,688391,钜泉科技,0.37,538668600.0,591868200.0,-8.988420057033,-3.974831317535,42867000.0,93593600.0,-54.19879137035,-123.6777541094,16.14,2.31,半导体,2026-02-28
371,688390,固德威,0.56,8886032365.42,6737855272.32,31.882208897021,27.665950029216,136064084.25,-61810412.84,320.131330625812,-43.7724452352,11.28,4.91,光伏设备,2026-02-28
372,688389,普门科技,0.43,1037831000.0,1148037800.0,-9.599579386672,7.403829869015,186094700.0,345391500.0,-46.120648597316,-44.4007644786,4.94,8.97,医疗器械,2026-02-28
373,688386,泛亚微透,1.24,722428312.06,514775993.36,40.33838434163,2.564056291303,113044207.79,99157042.08,14.005223853688,-38.438845089,9.22,14.52,塑料,2026-02-28
374,688383,新益昌,-1.31,726849900.0,933870400.0,-22.16801174981,-30.61933441047,-132884700.0,40458000.0,-428.450986207919,-2806.1332999226,12.16,-10.16,专用设备,2026-02-28
375,688381,帝奥微,-0.3,562046400.0,526245400.0,6.803099846573,-30.172488937928,-70039900.0,-47068200.0,-48.805138076238,-127.9613012614,10.2327,-2.66,半导体,2026-02-28
376,688379,华光新材,2.23,2555552333.36,1917828167.32,33.25241421035,17.81809644528,191590658.6,80617367.05,137.654323889259,-2.7830270809,13.01,17.73,通用设备,2026-02-28
377,688377,迪威尔,0.63,1207400600.0,1123895600.0,7.429960576409,7.810768991904,122993800.0,85602700.0,43.679813837648,-12.8573399724,9.73,6.68,专用设备,2026-02-28
378,688376,美埃科技,0.86,1925973600.0,1722863000.0,11.789132391839,-20.29976111325,116356100.0,191988400.0,-39.394202983097,-157.2218575075,14.21,6.29,环保设备Ⅱ,2026-02-28
379,688372,伟测科技,2.02,1574635500.0,1076869900.0,46.22337387274,9.758628779367,300056200.0,128228800.0,134.000630123654,-3.6793113724,19.95,10.75,半导体,2026-02-28
380,688371,菲沃泰,0.09,528518300.0,479460200.0,10.231944173886,16.864545525498,30325400.0,45106600.0,-32.769483844936,-89.0110539673,5.89,1.57,电子化学品Ⅱ,2026-02-28
381,688369,致远互联,-1.94,905091935.1,846525778.96,6.918413779667,62.060541688091,-223921945.26,-235587344.3,4.951623812672,94.1544864341,7.32,-23.67,软件开发,2026-02-28
382,688368,晶丰明源,0.4,1569811400.0,1503617700.0,4.402295876139,17.397870940298,35604600.0,-33051300.0,207.725263454085,62.2030121947,13.51,3.14,半导体,2026-02-28
383,688367,工大高科,0.12,197571204.79,296572915.95,-33.381912452414,60.135078157086,10082243.27,26273621.05,-61.625985048605,284.6363451154,6.79,1.7,轨交设备Ⅱ,2026-02-28
384,688366,昊海生科,1.08,2473012300.0,2697657900.0,-8.327430991157,-3.490342124604,251006100.0,420446900.0,-40.300166323024,-157.3200122061,23.62,4.52,医疗器械,2026-02-28
385,688363,华熙生物,0.61,4216838580.89,5370770254.64,-21.485403751037,16.697882299829,291072421.92,174267399.74,67.026318378692,22.721089085,14.81,4.17,医疗美容,2026-02-28
386,688361,中科飞测,0.18,2053298200.0,1380378800.0,48.748894144129,70.468001863305,57712400.0,-11525100.0,600.754006472829,1880.6800197398,14.62,1.95,半导体,2026-02-28
387,688360,德马科技,0.35,1701808000.0,1457416300.0,16.768832625242,11.625331481959,93496900.0,92519200.0,1.056753625193,-158.76168915,5.5,6.6,通用设备,2026-02-28
388,688359,三孚新科,-0.51,457850239.85,621251716.43,-26.301975875251,1.511173672555,-49358367.71,-12581745.66,-292.30142655737,-201.5100062248,5.99,-8.46,电子化学品Ⅱ,2026-02-28
389,688358,祥生医疗,1.04,447348900.0,468697200.0,-4.554817054593,-2.643472680657,116630500.0,140505100.0,-16.991981073997,-6.2503929603,12.34,8.3,医疗器械,2026-02-28
390,688356,键凯科技,1.05,316085006.71,227096825.17,39.185127961778,30.017059951386,63393506.15,29837797.0,112.460411035037,21.4188883709,21.75,4.9,化学制药,2026-02-28
391,688353,华盛锂电,0.08,869485800.0,504899400.0,72.209711479158,75.371515963075,13268300.0,-174674800.0,107.596001254903,20.4693379621,22.07,0.38,电池,2026-02-28
392,688350,富淼科技,0.12,1388801900.0,1565594600.0,-11.29236776877,-19.582862187566,14265400.0,-4654500.0,406.486196154259,-241.4858393764,11.9,1.01,化学制品,2026-02-28
393,688349,三一重能,0.6062,27365940000.0,17791660000.0,53.813303536601,120.506702403256,734855000.0,1811983000.0,-59.444707814588,794.455961484,11.3,5.33,风电设备,2026-02-28
394,688348,昱能科技,-0.84,1153381400.0,1770955400.0,-34.872363245286,-28.029478289382,-131103200.0,140044200.0,-193.615587078937,-1461.1705441817,21.94,-3.71,光伏设备,2026-02-28
395,688345,博力威,0.56,2733476100.0,1843992500.0,48.236833935062,-10.004307726838,55400900.0,-96607800.0,157.346197719025,-45.1704432893,11.08,5.13,电池,2026-02-28
396,688343,云天励飞,-1.13,1307892000.0,917371900.0,42.569442120475,17.112685474478,-402441400.0,-579047000.0,30.499354974639,-13.6576911825,10.61,-10.42,IT服务Ⅱ,2026-02-28
397,688339,亿华通,-2.71,262125700.0,366671400.0,-28.51209557113,402.267177111476,-628293900.0,-456432900.0,-37.653070144593,-114.0046531068,8.37,-27.91,电池,2026-02-28
398,688335,复洁科技,0.08,340811000.0,186896100.0,82.35318982044,126.991674362216,11043900.0,-50381700.0,121.920459214358,304.6423990189,7.84,0.96,环境治理,2026-02-28
399,688333,铂力特,0.7763,1862965000.0,1325570700.0,40.540598853007,42.214725574229,209907600.0,104435100.0,100.993344191752,-31.8210034992,18.34,4.22,通用设备,2026-02-28
400,688332,中科蓝讯,11.75,1841575200.0,1819034000.0,1.2391851939,10.262142061772,1416192200.0,300097900.0,371.910066681573,1404.6737473609,43.83,30.59,半导体,2026-02-28
401,688331,荣昌生物,1.29,3251051100.0,1716861700.0,89.360103961781,146.224203402544,708523300.0,-1468360800.0,148.252670597036,1345.1300945641,6.72,24.88,生物制品,2026-02-28
402,688330,宏力达,4.6056,651851000.0,978709700.0,-33.396900020507,96.674252944776,638785500.0,222735500.0,186.791059350665,969.6074452043,31.53,15.65,电网设备,2026-02-28
403,688329,艾隆科技,0.25,452490700.0,325288400.0,39.104468527006,15.813264457062,18888600.0,-21703400.0,187.030603499912,167.0783269685,10.32,2.48,自动化设备,2026-02-28
404,688328,深科达,0.26,672687100.0,509085300.0,32.136421931649,-13.799558662705,25020100.0,-105700900.0,123.670659379438,-139.2607441341,8.79,3.02,专用设备,2026-02-28
405,688327,云从科技,-0.52,500541000.22,397684607.77,25.863810275877,-21.940972970889,-544956686.81,-695687560.64,21.666460974426,-195.2206085926,0.72,-58.61,IT服务Ⅱ,2026-02-28
406,688325,赛微微电,1.1544,488659682.39,393016378.03,24.335704491353,15.153356114817,96345205.17,78839779.71,22.203798037477,51.57951903,20.89,5.59,半导体,2026-02-28
407,688323,瑞华泰,-0.49,386726800.0,339054400.0,14.06039856731,3.40364369802,-87615300.0,-57274900.0,-52.973291965591,14.1076092623,4.75,-9.74,塑料,2026-02-28
408,688322,奥比中光,0.32,940729700.0,564459000.0,66.660412890927,-18.595500639166,127089300.0,-62906900.0,302.02759951611,-60.1279694788,7.42,4.33,光学光电子,2026-02-28
409,688319,欧林生物,0.0548,704160325.32,588858464.45,19.5805728933,-1.90526277297,22231741.55,20757584.86,7.101773640539,-173.6461726677,2.23,2.39,生物制品,2026-02-28
410,688317,之江生物,-0.19,124913600.0,178651900.0,-30.07989279711,12.133221087233,-34303800.0,-127462100.0,73.087058819837,74.7735262991,17.43,-1.01,医疗器械,2026-02-28
411,688316,青云科技,-1.27,232871543.87,272066179.38,-14.40628732293,5.004275923929,-60657196.52,-95757720.58,36.655555131636,-26.6267833622,0.57,-106.3,IT服务Ⅱ,2026-02-28
412,688314,康拓医疗,1.22,349598600.0,321945200.0,8.589474233503,21.959776316108,98817400.0,88399100.0,11.785527228218,1.7762126229,8.84,14.72,医疗器械,2026-02-28
413,688313,仕佳光子,0.7559,2128894800.0,1074527600.0,98.123789468042,0.11362668596,341643800.0,64933300.0,426.145752641557,-49.5295098594,3.36,25.15,通信设备,2026-02-28
414,688311,盟升电子,-0.1,525096979.82,139362833.09,276.784088108265,115.514909488816,-16168276.39,-271646572.7,94.048046979096,401.3400163417,9.96,-0.98,军工电子Ⅱ,2026-02-28
415,688308,欧科亿,0.66,1457415200.0,1127186200.0,29.296756826867,3.406382412272,103821200.0,57302400.0,81.181241972413,4.6570337286,16.68,4.01,通用设备,2026-02-28
416,688306,均普智能,0.01,2579903500.0,2661715100.0,-3.073642254199,125.010452298583,12194800.0,8197700.0,48.758798199495,350.3982026272,1.56,0.66,自动化设备,2026-02-28
417,688302,海创药业,-1.38,20673800.0,366800.0,5536.25954198473,-126.294480011336,-136687500.0,-199495700.0,31.483485608963,-0.6606220881,10.75,-12.12,化学制药,2026-02-28
418,688298,东方生物,-2.93,958994000.0,827916200.0,15.832254520445,6.865435590871,-563619000.0,-529022800.0,-6.539642525804,-608.5727068873,29.77,-8.9,医疗器械,2026-02-28
419,688295,中复神鹰,0.11,2195395600.0,1557310600.0,40.973521916566,7.014606538984,96658200.0,-124383900.0,177.709574953029,-33.8816173703,5.25,2.07,化学纤维,2026-02-28
420,688293,奥浦迈,0.37,354913388.11,297242180.57,19.402094086851,-11.082338148179,41698525.76,21052275.76,98.071345043031,-165.0489551613,18.45,1.99,生物制品,2026-02-28
421,688290,景业智能,-0.3,199535610.15,275725673.21,-27.632560353555,171.655937697162,-30624134.02,37600037.13,-181.447084517813,6.2584301277,12.18,-2.42,自动化设备,2026-02-28
422,688289,圣湘生物,0.34,1648244000.0,1458061600.0,13.043509272859,7.612542574625,198149400.0,275596100.0,-28.101522481632,-76.127076304,12.29,2.74,医疗器械,2026-02-28
423,688288,鸿泉技术,0.29,697821900.0,523203700.0,33.374802204189,26.184330815083,29425900.0,-2944100.0,1099.48710981285,-252.6935848334,7.58,3.98,计算机设备,2026-02-28
424,688286,敏芯股份,0.67,620511926.02,505740809.6,22.693663283921,-1.791303970984,37410078.67,-35235650.31,206.171103245916,-92.3873053602,19.14,3.56,半导体,2026-02-28
425,688282,理工导航,-0.11,301035600.0,170876600.0,76.171342360511,84.825423819327,-9270100.0,-4531900.0,-104.552174584611,-148.601048555,14.47,-0.73,航天装备Ⅱ,2026-02-28
426,688279,峰岹科技,2.24,773904400.0,600324700.0,28.914302543274,18.200909965688,226637000.0,222362300.0,1.922403213135,17.0625490503,44.22,6.3,半导体,2026-02-28
427,688277,天智航,-0.41,283257600.0,178842600.0,58.383740786591,54.075620867382,-184031800.0,-121129700.0,-51.929543291199,-23.8354069194,2.6,-15.0,医疗器械,2026-02-28
428,688275,万润新能,-3.62,11495627000.0,7522592500.0,52.814697858484,43.457573475775,-445729900.0,-870370900.0,48.788510737204,-8.7587338963,41.56,-8.3,电池,2026-02-28
429,688268,华特气体,1.2,1419028100.0,1395008100.0,1.721853801422,1.981446468617,143808800.0,184780300.0,-22.173088797886,-39.5422332923,16.83,7.24,电子化学品Ⅱ,2026-02-28
430,688266,泽璟制药,-0.61,812733600.0,532954400.0,52.495898335768,0.690397404762,-160697200.0,-137830800.0,-16.590196095503,-226.4066173346,4.09,-13.76,化学制药,2026-02-28
431,688265,南模生物,0.43,421258600.0,381239500.0,10.497102215274,10.866248389334,32431300.0,6495500.0,399.288738357324,-34.0927589959,22.61,1.91,医疗服务,2026-02-28
432,688261,东微半导,0.36,1252687600.0,1003220000.0,24.866689260581,-16.885713428617,44056300.0,40235100.0,9.497180322654,-121.4309627248,24.09,1.51,半导体,2026-02-28
433,688260,昀冢科技,-1.47,563207000.0,560768400.0,0.434867585263,6.512253602229,-176130000.0,-123949300.0,-42.098422500167,34.0066618366,1.14,-102.27,消费电子,2026-02-28
434,688258,卓易信息,0.68,337697636.38,323392632.95,4.423416606467,-15.805894240176,82121613.88,32841483.65,150.054518715387,114.710357837,7.44,9.36,IT服务Ⅱ,2026-02-28
435,688257,新锐股份,0.9434,2500767900.0,1861833100.0,34.317512133606,9.898717746899,236603600.0,180733800.0,30.912756772668,10.3197428325,9.38,10.39,通用设备,2026-02-28
436,688256,寒武纪,4.93,6497196198.68,1174464377.35,453.20504597508,9.439005443674,2059228538.67,-452338791.01,555.240315355681,-19.7648533852,28.07,26.96,半导体,2026-02-28
437,688251,井松智能,0.33,1022038531.35,836027985.42,22.249320498111,116.653320770425,33032764.23,42912339.81,-23.022691430351,229.7625581447,8.54,3.9,IT服务Ⅱ,2026-02-28
438,688249,晶合集成,0.36,10885449300.0,9249252300.0,17.690046145676,-5.988288094142,696224400.0,532840600.0,30.662791086115,-33.0156537754,10.94,3.27,半导体,2026-02-28
439,688247,宣泰医药,0.11,446498800.0,511619300.0,-12.728311852192,2.839581243912,48946300.0,127700600.0,-61.671049313786,-181.2011417593,2.85,3.81,化学制药,2026-02-28
440,688246,嘉和美康,-1.84,407665400.0,591944300.0,-31.131121627491,-30.00873796409,-252777900.0,-256117400.0,1.303894229756,-38.2814194773,9.46,-17.69,软件开发,2026-02-28
441,688244,永信至诚,-0.3,296001100.0,356326300.0,-16.929763534154,169.59904335143,-44603700.0,8482200.0,-625.850604795926,180.0701750128,6.47,-4.44,软件开发,2026-02-28
442,688239,航宇科技,0.98,2033644000.0,1805372000.0,12.644042335873,-14.449074053215,185893000.0,188609100.0,-1.440068374219,-28.0056790336,10.5,9.76,航空装备Ⅱ,2026-02-28
443,688237,超卓航科,0.14,388818800.0,403580300.0,-3.657636410895,11.235725469147,12664100.0,12986000.0,-2.478823348221,-77.4915617739,13.49,1.04,航空装备Ⅱ,2026-02-28
444,688236,春立医疗,0.71,1043768680.27,805857022.19,29.522812549731,7.142447032083,272124670.05,124988009.59,117.720620516044,4.58248675,7.78,9.28,医疗器械,2026-02-28
445,688234,天岳先进,-0.47,1464882500.0,1768141000.0,-17.151262257931,10.897352491355,-208389100.0,179025100.0,-216.402169304751,-2046.5475623357,14.85,-3.55,半导体,2026-02-28
446,688232,新点软件,0.11,1832983000.0,2146288000.0,-14.597528383889,103.878137247475,35040500.0,204269400.0,-82.845937766499,418.7103762375,16.86,0.64,软件开发,2026-02-28
447,688231,隆达股份,0.3,1867215162.82,1391473375.7,34.189787273556,16.02884420881,75152412.68,66114023.48,13.670910835935,-76.5061195953,11.18,2.74,金属新材料,2026-02-28
448,688229,博睿数据,-2.16,129134491.7,140556055.36,-8.125984775787,-8.675377368218,-94112466.48,-115174522.72,18.287079245124,-236.4434245684,8.33,-24.36,IT服务Ⅱ,2026-02-28
449,688228,开普云,-0.16,418488397.78,617602564.09,-32.239854218122,164.700258429496,-10807146.02,20586786.42,-152.495546412727,2.792904848,19.38,-0.83,IT服务Ⅱ,2026-02-28
450,688227,品高股份,-0.47,492207700.0,520007800.0,-5.34609288553,367.263433070685,-51903500.0,-64055200.0,18.970669047946,-11.9505233138,11.41,-3.99,IT服务Ⅱ,2026-02-28
451,688225,亚信安全,-1.1434,7756002200.0,3595082300.0,115.739211310962,62.189406254387,-441958500.0,9590600.0,-4708.24661647864,4.2465428146,4.45,-22.81,软件开发,2026-02-28
452,688223,晶科能源,-0.68,65491917400.0,92471327200.0,-29.175973371344,8.363550210896,-6785932400.0,98927600.0,-6959.49360946793,-183.2934511982,2.55,-23.49,光伏设备,2026-02-28
453,688222,成都先导,0.28,525571800.0,426986900.0,23.088506930775,9.102155891642,114016600.0,51357100.0,122.007473163399,-50.631951755,3.72,7.93,医疗服务,2026-02-28
454,688220,翱捷科技,-0.97,3816803498.36,3385742818.95,12.731642728365,-4.673705488013,-394017133.27,-693013679.18,43.144393089583,18.7885421055,13.04,-7.06,半导体,2026-02-28
455,688219,会通股份,0.41,6477316678.26,6087725669.58,6.399615058654,3.370599420627,205684419.9,194054632.9,5.993047847506,-35.2408251258,5.47,8.06,塑料,2026-02-28
456,688218,江苏北人,-0.67,514572500.0,699216700.0,-26.407292617582,30.799968548286,-79988000.0,45198400.0,-276.970866225353,-357.5421920957,7.12,-8.94,自动化设备,2026-02-28
457,688217,睿昂基因,-0.9,173999859.7,242306170.99,-28.190083236807,1.574641257853,-49883617.84,-15764502.19,-216.430022583542,-382.4321780473,15.22,-5.64,医疗器械,2026-02-28
458,688216,气派科技,-0.7,767804248.77,666562484.81,15.188638164786,15.935882513198,-75145286.42,-102113713.12,26.41019102724,108.4638365477,5.45,-12.17,半导体,2026-02-28
459,688215,瑞晟智能,0.57,434281777.57,387553435.41,12.057264338417,82.738771859767,35271855.34,16000686.66,120.439635432496,415.3548721657,7.8,7.43,自动化设备,2026-02-28
460,688211,中科微至,-0.72,2545121500.0,2474450500.0,2.856028035315,485.851464741302,-91674200.0,-84750800.0,-8.169126427125,175.0836167691,26.44,-2.62,专用设备,2026-02-28
461,688210,统联精密,-0.03,856821764.09,814095190.04,5.248351123153,-10.174285368008,-4649854.56,74633058.79,-106.230288072587,-1277.2807632186,7.97,-0.36,消费电子,2026-02-28
462,688207,格灵深瞳,-0.7,155451100.0,117239400.0,32.592882597489,18.289593060434,-180303600.0,-211596800.0,14.789070534148,-11.527220945,7.27,-9.27,IT服务Ⅱ,2026-02-28
463,688206,概伦电子,0.09,486940000.0,419080200.0,16.192556937789,79.197727684034,36854100.0,-95970800.0,138.401367916074,-22.6543940615,4.61,1.88,软件开发,2026-02-28
464,688205,德科立,0.46,933791450.0,841304700.0,10.993252504117,28.624775305346,73168650.0,100455110.0,-27.162839202506,175.2085071156,14.66,3.2,通信设备,2026-02-28
465,688203,海正生材,0.05,851587300.0,845191400.0,0.756739834314,7.95921284721,9213300.0,35504600.0,-74.050404736288,149.830239007,7.28,0.62,塑料,2026-02-28
466,688202,美迪西,-1.17,1161139000.0,1037745700.0,11.890514217501,5.16152623681,-155020000.0,-330845800.0,53.144334913727,-646.6403187685,14.63,-7.62,医疗服务,2026-02-28
467,688199,久日新材,0.17,1486223661.79,1488443415.32,-0.149132543915,1.399159567017,27771322.54,-53760758.04,151.657237644114,112.7128055336,16.1,1.08,化学制品,2026-02-28
468,688198,佰仁医疗,1.53,630372000.0,501879100.0,25.602361206115,85.982755815511,205236700.0,162539400.0,26.268892342411,428.4480570858,9.13,16.52,医疗器械,2026-02-28
469,688195,腾景科技,0.55,585543100.0,445140700.0,31.541128456688,-1.135165229278,70594000.0,69368200.0,1.767092125787,-75.0437715925,7.64,7.46,光学光电子,2026-02-28
470,688193,仁度生物,0.24,162063700.0,177351500.0,-8.620056779898,13.178729798381,9509100.0,-7812200.0,221.721154092317,-49.8492563619,22.79,1.04,医疗器械,2026-02-28
471,688192,迪哲医药,-1.71,801135600.0,359900600.0,122.599128759441,-7.118577316661,-763311200.0,-845956300.0,9.769428988235,9.4893424573,2.81,-73.92,化学制药,2026-02-28
472,688191,智洋创新,0.28,1190277100.0,970721800.0,22.617736616196,50.615797748185,64201600.0,51336900.0,25.059362758562,-32.0372584244,3.76,7.27,电网设备,2026-02-28
473,688190,云路股份,2.43,1889590900.0,1900247000.0,-0.56077446774,-8.557343260389,291940600.0,360979700.0,-19.125479909258,-47.5412430987,21.88,11.31,金属新材料,2026-02-28
474,688189,ST南新,-0.5006,141927600.0,263284800.0,-46.093507866766,175.825631627538,-137248300.0,-356903600.0,61.544714034826,-139.646934656,2.8542,-15.84,化学制药,2026-02-28
475,688188,柏楚电子,3.84,2195752453.11,1735455070.67,26.523151778415,11.632439067425,1108573341.77,882710217.15,25.58746010092,-22.6857939375,20.86,19.25,计算机设备,2026-02-28
476,688186,广大特材,0.93,4924186238.82,4003145034.96,23.007939902662,-7.338976786704,214440465.55,114639557.76,87.056256793083,-153.9129797768,16.86,5.38,特钢Ⅱ,2026-02-28
477,688184,ST帕瓦,-4.4,673404800.0,948566000.0,-29.008123841673,173.211985927909,-697858800.0,-726501500.0,3.942552080071,-985.5210132712,6.8,-48.11,电池,2026-02-28
478,688183,生益电子,1.8,9493763800.0,4686630800.0,102.571190374117,-12.92073920217,1473148900.0,331973200.0,343.755369409338,-38.6351916624,6.98,29.74,元件,2026-02-28
479,688181,八亿时空,0.6,871070600.0,737373000.0,18.131610460378,-1.526604641358,78320300.0,76603900.0,2.240616992085,122.8541367623,16.04,3.77,光学光电子,2026-02-28
480,688180,君实生物,-0.87,2498420300.0,1948317300.0,28.234774695066,8.634401901312,-874389400.0,-1280926400.0,31.737732940784,-52.2854059316,5.87,-14.7,生物制品,2026-02-28
481,688178,万德斯,-1.3386,505727140.17,621581367.57,-18.638626162962,-6.583737556249,-113774817.29,-74209085.42,-53.316560426625,-801.8419801367,10.81,-11.66,环境治理,2026-02-28
482,688176,亚虹医药,-0.75,277121500.0,201562400.0,37.486703869373,-29.543210890904,-419340800.0,-384063400.0,-9.185306384311,-96.4584914734,2.81,-23.66,化学制药,2026-02-28
483,688175,高凌信息,-0.31,229507566.76,266478583.62,-13.873916754497,177.357619055062,-40641612.24,-52275711.1,22.255266576374,-1511.6215184436,13.37,-2.31,军工电子Ⅱ,2026-02-28
