序号,股票代码,股票简称,每股收益,营业收入-营业收入,营业收入-去年同期,营业收入-同比增长,营业收入-季度环比增长,净利润-净利润,净利润-去年同期,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,所处行业,公告日期
143,301479,弘景光电,2.48,1091785600.0,773021623.02,41.236100968906,-10.987457051575,165227300.0,116430007.86,41.911267582045,-32.2946474568,8.84,32.63,光学光电子,2026-03-03
144,002705,新宝股份,1.2903,16821049466.94,14646752683.92,14.844906785427,-16.819052093274,1052838750.42,977140300.39,7.746937671058,-21.8763945686,10.17,13.31,小家电,2026-03-03
145,002003,伟星股份,0.6,4674423200.0,3906516069.15,19.657083633015,-14.758581840763,700334500.0,558105046.28,25.484351855984,-63.0669878228,3.73,16.02,纺织制造,2026-03-03
146,001299,美能能源,0.47,665208500.0,575789775.06,15.529752144467,99.481180561472,87298200.0,81810612.3,6.707672202571,117.99651731,7.08,6.71,燃气Ⅱ,2026-03-03
147,301499,维科精密,0.33,843167700.0,758742555.08,11.126981655998,25.253424355165,45303300.0,64201325.84,-29.435569425929,62.3051700184,9.13,3.62,汽车零部件,2026-03-02
148,301270,汉仪股份,0.0895,190717400.0,217146303.36,-12.171012331803,13.505344416499,8808400.0,41432957.18,-78.740595411201,3.3631829271,10.13,0.84,软件开发,2026-03-02
149,689009,九号公司,1.532,14195808600.0,10222083400.0,38.873926620477,-22.375907940357,1084126900.0,597994800.0,81.293700212778,-69.3971566476,85.85,19.1,摩托车及其他,2026-02-28
150,688819,天能股份,1.6,45041792300.0,47747571000.0,-5.666840518442,7.891831228649,1554512100.0,2304503200.0,-32.544589219924,-66.5432732013,16.35,10.03,电池,2026-02-28
151,688818,电科蓝天,0.2157,3127022700.0,3524041072.77,-11.265997318752,154.189271718041,337222600.0,189925791.99,77.55492630393,384.7494946324,2.25,9.71,航天装备Ⅱ,2026-02-28
152,688816,易思维,1.14,392420600.0,354865045.82,10.58305252162,200.507593675106,85642300.0,61056721.22,40.266785193743,1411.7709201793,6.37,19.88,自动化设备,2026-02-28
153,688807,优迅股份,1.86,410559200.0,313133371.77,31.113205111067,4.759135821663,77866400.0,72083474.81,8.022539431184,23.2375240439,12.09,12.05,半导体,2026-02-28
154,688802,沐曦股份,-7.01,743071600.0,53021153.18,1301.46253982324,1138.59760019858,-1408879400.0,-871158174.36,-61.724867132773,-133.2909805705,137.26,-99.7,半导体,2026-02-28
155,688800,瑞可达,0.85,2414669700.0,1554983000.0,55.285922739991,30.709231814811,175269500.0,136808400.0,28.11311293751,69.0453941715,13.3,8.68,其他电子Ⅱ,2026-02-28
156,688798,艾为电子,1.1,2932929900.0,2530921500.0,15.883874707295,-27.763018409207,254880200.0,51008900.0,399.677899346977,-10.9476886746,16.86,6.78,半导体,2026-02-28
157,688795,摩尔线程,-4.99,438459500.0,123981887.28,253.648028449338,,-1618288300.0,-1702905815.22,4.969007355763,,11.22,-632.64,半导体,2026-02-28
158,688790,昂瑞微,-0.87,2101319700.0,1694870499.73,23.981136041647,-4.7437132965,-64709200.0,-450133233.29,85.624434008784,-78.4665709354,13.09,-6.42,半导体,2026-02-28
159,688787,海天瑞声,0.19,237083000.0,170011000.0,39.451564898742,53.20109153722,11336100.0,-30385200.0,137.307965720153,123.8045008513,12.32,1.49,IT服务Ⅱ,2026-02-28
160,688786,悦安新材,0.49,417777300.0,368479900.0,13.378585914727,0.807903622447,70293700.0,79879700.0,-12.000545820778,-28.8387745298,5.93,10.02,金属新材料,2026-02-28
161,688779,五矿新能,-0.26,5539103900.0,10729036200.0,-48.372772756606,39.45026078825,-507581400.0,-124468000.0,-307.80071986374,-214.5584484316,3.65,-6.96,电池,2026-02-28
162,688776,国光电气,0.43,536675900.0,745448900.0,-28.006346243183,-20.44230467582,47051000.0,90355000.0,-47.926512091196,149.2279549204,17.06,2.54,军工电子Ⅱ,2026-02-28
163,688772,珠海冠宇,0.38,11541072000.0,11445622200.0,0.833941557148,-4.626403980617,430354700.0,344189400.0,25.034268922866,-2.2978710726,6.34,6.1,电池,2026-02-28
164,688768,容知日新,1.31,583731200.0,498037900.0,17.206180493493,96.236216654781,107522600.0,62697800.0,71.493417631879,4987.7484647514,12.0,12.51,通用设备,2026-02-28
165,688767,博拓生物,1.15,559401900.0,442110400.0,26.529911985785,40.28965500761,169515500.0,106605800.0,59.011517197001,371.3596882901,16.13,7.03,医疗器械,2026-02-28
166,688759,必贝特,-0.16,,,,,-55998300.0,-172755120.12,67.585157556487,,0.81,-18.41,化学制药,2026-02-28
167,688758,赛分科技,0.2324,315460000.0,245205500.0,28.651274135368,46.771251241848,85160000.0,52485700.0,62.253718631932,86.9270878436,2.97,8.17,化学制药,2026-02-28
168,688755,汉邦科技,1.2,690884700.0,619011213.26,11.611015309639,34.317610148811,79338200.0,51497453.2,54.062376039986,390.1990818239,11.21,11.51,专用设备,2026-02-28
169,688750,金天钛业,0.4017,808410800.0,801134400.0,0.908262084364,-8.684816056533,151714600.0,147235900.0,3.041853243672,-3.8338977891,5.28,8.31,小金属,2026-02-28
170,688739,成大生物,0.83,1676241100.0,1750103088.24,-4.22043642665,-11.480022143267,342821600.0,465923566.68,-26.421064630231,-88.0134321896,23.23,3.59,生物制品,2026-02-28
171,688737,中自科技,-0.22,1564932497.13,1544081894.61,1.350356000727,59.548328070029,-26211631.6,42318630.74,-161.938751660092,38.3623105863,15.27,-1.41,汽车零部件,2026-02-28
172,688733,壹石通,0.06,504510500.0,464545700.0,8.602985669655,-4.232607537928,12004100.0,24523700.0,-51.05102411137,-130.85221602,11.02,0.54,电池,2026-02-28
173,688729,屹唐股份,0.2,4632977800.0,3931426986.51,17.84468631612,5.110932942234,540802100.0,309419319.41,74.779681188363,-29.8797774381,2.22,9.61,半导体,2026-02-28
174,688728,格科微,0.07,6383250700.0,4697177700.0,35.89544845195,3.691898805583,186805900.0,48245000.0,287.202611669603,357.5660579442,2.99,2.39,半导体,2026-02-28
175,688727,恒坤新材,0.25,547938800.0,367707802.87,49.014732818634,2.241113523967,96919200.0,89849253.96,7.86867528488,3.5370376716,3.93,6.73,半导体,2026-02-28
176,688722,同益中,0.58,649367800.0,640324400.0,1.41231538264,28.037904465463,130197500.0,153623900.0,-15.249189741961,41.5789628319,5.97,9.96,化学纤维,2026-02-28
177,688719,爱科赛博,0.64,972274400.0,826063300.0,17.699745285864,93.051245549765,73124200.0,138643500.0,-47.257390357283,1340.3632773935,15.8,4.04,其他电源设备Ⅱ,2026-02-28
178,688717,艾罗能源,1.27,3072842700.0,4472960000.0,-31.301806857204,-19.117780454923,203600500.0,1064617400.0,-80.875711781528,-24.9476284304,27.49,4.6,光伏设备,2026-02-28
179,688716,中研股份,0.32,277091212.17,291837050.28,-5.052764238075,41.697929196379,39283401.38,54553799.46,-27.991447398997,-23.5235216751,9.63,3.34,塑料,2026-02-28
180,688712,北芯生命,-0.12,316604300.0,183977162.24,72.088913724513,-14.074580145357,-43596200.0,-139771937.32,68.809046482493,-327.7112707995,1.91,-6.33,医疗器械,2026-02-28
181,688711,宏微科技,-0.0682,1331360300.0,1504739400.0,-11.522201120008,2.507492099932,-14467300.0,116194900.0,-112.450890701743,-1312.2224767634,5.05,-1.3,半导体,2026-02-28
182,688710,益诺思,1.26,1141669400.0,1038429200.0,9.941958488841,-6.345238941748,147775800.0,194445200.0,-24.001312452043,-59.6371964496,16.97,7.76,医疗服务,2026-02-28
183,688708,佳驰科技,1.42,956849800.0,980843000.0,-2.446181498976,66.910322679217,517311400.0,563700500.0,-8.22938776886,80.9267387028,8.02,25.46,航空装备Ⅱ,2026-02-28
184,688707,振华新材,-1.05,1961141800.0,6875737500.0,-71.477360792206,3.040998342041,-527706300.0,102678200.0,-613.941907824641,-53.1891563687,8.69,-11.47,电池,2026-02-28
185,688699,明微电子,0.07,607402700.0,645505600.0,-5.902799294073,8.07640925225,7088900.0,-86562500.0,108.189342960289,219.0441796011,11.25,0.56,半导体,2026-02-28
186,688697,纽威数控,0.71,2462138100.0,2321036869.98,6.07923259837,-6.449820705446,325155800.0,317646506.17,2.364041059523,17.7936924212,3.8,19.83,通用设备,2026-02-28
187,688696,极米科技,1.75,3404605300.0,3556564000.0,-4.272626613777,64.787821932243,120142900.0,120503500.0,-0.299244420287,461.1742818089,42.04,3.89,黑色家电,2026-02-28
188,688693,锴威特,-1.32,130134400.0,213743300.0,-39.116500961668,7.960844706539,-97189300.0,17795000.0,-646.160719303175,-510.0932028188,12.29,-10.08,半导体,2026-02-28
189,688687,凯因科技,0.85,1230297000.0,1412006200.0,-12.868867006391,-46.934213919612,142369200.0,116525000.0,22.179103196739,-47.7610454139,10.78,7.93,生物制品,2026-02-28
190,688686,奥普特,1.1148,911373800.0,943870900.0,-3.442960260773,-15.569879338504,136260600.0,193708700.0,-29.65695397264,-76.7402444199,23.86,4.69,自动化设备,2026-02-28
191,688682,霍莱沃,0.14,269050900.0,394236800.0,-31.753986436578,26.557411897647,14433500.0,27112500.0,-46.764407561088,-2.5582568179,8.94,2.21,军工电子Ⅱ,2026-02-28
192,688681,科汇股份,0.29,420152300.0,344010200.0,22.133675106145,26.229381660864,30497300.0,12718500.0,139.786924558714,57.551150875,5.5,5.27,电网设备,2026-02-28
193,688680,海优新材,-6.73,2591394411.64,4871892570.78,-46.809286658283,-4.559079540017,-558435934.01,-228572655.77,-144.314409406838,-180.7251025195,19.13,-29.47,光伏设备,2026-02-28
194,688679,通源环境,0.17,1600339973.87,1490833116.6,7.345346440904,37.92427273339,21748076.78,31727630.92,-31.453826997556,279.9675109515,8.69,1.91,环境治理,2026-02-28
195,688678,福立旺,0.26,1285181400.0,991632800.0,29.602550460211,11.332107363975,54526000.0,88493000.0,-38.383826969365,-154.9350567787,6.37,3.53,消费电子,2026-02-28
196,688671,碧兴物联,-0.49,329358400.0,350043700.0,-5.909347889992,161.814998350517,-38546100.0,23372000.0,-264.924268355297,-409.0931600684,14.02,-3.44,环保设备Ⅱ,2026-02-28
197,688668,鼎通科技,0.8,1031666436.43,682664235.03,51.123551446146,30.971173402904,110336433.07,66570396.43,65.743992806203,10.1839908837,13.01,6.03,通信设备,2026-02-28
198,688667,菱电电控,0.31,1195771500.0,1008481100.0,18.571532971714,24.527692129935,15946200.0,49133700.0,-67.545289689154,911.3215841618,31.26,0.99,汽车零部件,2026-02-28
199,688665,四方光电,1.12,873132058.06,691698398.43,26.230169108648,66.030052931669,112752791.06,132694350.87,-15.028190483811,153.3718121724,10.22,11.33,通用设备,2026-02-28
200,688663,新风光,1.29,2228348900.0,1700820000.0,31.016151033031,90.168379920818,180017600.0,165622600.0,8.691446698699,19.4991779362,10.08,13.31,电网设备,2026-02-28
201,688661,和林微纳,-0.0573,569010900.0,285748300.0,99.130108560576,35.55376122819,-8708100.0,-20939100.0,58.412252675616,154.5856928756,7.96,-0.72,半导体,2026-02-28
202,688660,电气风电,-0.59,10438020500.0,10114212900.0,3.201510618785,281.074693934341,-784785400.0,-1271270100.0,38.267611265301,-243.1544710932,3.83,-14.31,风电设备,2026-02-28
203,688659,元琛科技,-0.38,629663609.06,524244649.94,20.108733419037,19.278484882512,-60855803.5,-25378753.98,-139.790351992687,-22441.1242797869,3.44,-10.47,化学制品,2026-02-28
204,688658,悦康药业,0.28,3780876000.0,4196300700.0,-9.899783873925,-24.255013079662,123717000.0,184795700.0,-33.052013656162,-194.3365152782,7.95,3.46,化学制药,2026-02-28
205,688657,浩辰软件,0.96,289043500.0,278113900.0,3.929900663002,29.077883765682,62999100.0,54138600.0,16.366326428833,123.5199062998,21.65,4.46,软件开发,2026-02-28
206,688655,迅捷兴,-0.01,474585000.0,464118000.0,2.255245433273,7.587682053491,-1974000.0,13469700.0,-114.655114813248,-32.6846882709,5.1,-0.29,元件,2026-02-28
207,688653,康希通信,-0.1794,522786400.0,414960500.0,25.984617813021,-5.13921680134,-76127400.0,9921400.0,-867.305017437055,-164.9005383158,3.58,-4.83,半导体,2026-02-28
208,688652,京仪装备,0.91,1026465500.0,742283100.0,38.284907739379,-4.849149059235,152911800.0,119135500.0,28.351163171347,-53.7853148857,12.35,7.63,半导体,2026-02-28
209,688651,盛邦安全,0.02,293533600.0,290833000.0,0.928574130171,212.415876005991,1628500.0,42508600.0,-96.169010506109,325.7088919294,13.02,0.16,软件开发,2026-02-28
210,688646,逸飞激光,0.26,692068700.0,697202600.0,-0.736356978588,-15.465385765932,24326200.0,101120300.0,-75.94330713022,-305.6364890741,17.02,1.5,自动化设备,2026-02-28
211,688639,华恒生物,0.82,2177940800.0,1938268100.0,12.365301786683,22.205491965689,189518900.0,449061500.0,-57.796671502678,-2.7780471521,10.27,9.67,化学制品,2026-02-28
212,688638,誉辰智能,-2.29,506407000.0,1118705700.0,-54.732777351541,-48.939482052446,-127987500.0,56137700.0,-327.988499706971,-157.5149387733,17.34,-12.13,电池,2026-02-28
213,688633,星球石墨,1.02,632637821.74,770763664.08,-17.920647894692,17.083352684876,148017227.54,147696124.35,0.217407999982,36.5409708946,11.07,9.41,专用设备,2026-02-28
214,688629,华丰科技,-0.04,1091896000.0,903639500.0,20.833141977525,29.275556983652,-17750500.0,72369200.0,-124.527699629124,200.5736150882,3.17,-1.19,军工电子Ⅱ,2026-02-28
215,688627,精智达,0.8562,803129700.0,648563300.0,23.832122477482,15.805364893668,80160200.0,115684800.0,-30.708096482857,118.4491276989,18.32,4.66,通用设备,2026-02-28
216,688626,翔宇医疗,0.66,743531300.0,744810200.0,-0.171708174781,40.366076761249,102943600.0,227142700.0,-54.678886884765,76.0015060204,12.74,5.02,医疗器械,2026-02-28
217,688625,呈和科技,1.85,882052119.34,799626376.57,10.30803199909,-0.133948613267,250270369.36,226125676.71,10.677554624177,-25.4864966567,10.06,19.43,化学制品,2026-02-28
218,688623,双元科技,1.48,386233300.0,429211700.0,-10.013333746494,-4.023452093856,86862100.0,133460600.0,-34.91554810933,-2.7656798409,35.96,4.04,自动化设备,2026-02-28
219,688621,阳光诺和,1.58,1078473800.0,932120400.0,15.70112616353,-54.272176697555,177409500.0,184757400.0,-3.977053151863,-151.2191588985,9.83,17.21,医疗服务,2026-02-28
220,688619,罗普特,-1.08,142961300.0,447862900.0,-68.079226924132,-57.342559379356,-193232100.0,-47891500.0,-303.478905442511,-107.6511207471,4.81,-19.45,计算机设备,2026-02-28
221,688618,三旺通信,0.3,356839594.79,439426000.0,-18.794155377697,27.39325916564,32824211.23,109346100.0,-69.981360807564,-105.7368189052,7.8,3.77,通信设备,2026-02-28
222,688616,西力科技,0.59,587099000.0,565182000.0,3.877865890987,-40.021272783377,103728000.0,74456800.0,39.31299760398,-24.0009071942,4.71,12.8,电网设备,2026-02-28
223,688613,奥精医疗,-0.09,206033000.0,226475900.0,-9.026523351933,20.07762463621,-12662200.0,54231800.0,-123.348293805479,-304.9649552929,10.35,-0.91,医疗器械,2026-02-28
224,688611,杭州柯林,0.48,541370287.34,201828387.13,168.232975072678,1235.18377422051,73038574.37,47205993.71,54.723094738132,10924.929192401,5.81,8.42,电网设备,2026-02-28
225,688609,九联科技,-0.2871,2508196300.0,2170825900.0,15.541108110052,16.146696062475,-141826100.0,-199188000.0,28.797869349559,27.6789550471,1.85,-14.81,黑色家电,2026-02-28
226,688606,奥泰生物,3.82,866583000.0,754696900.0,14.825302714242,12.204390615846,302472000.0,180576200.0,67.503801719163,42.4981348655,48.99,7.81,医疗器械,2026-02-28
227,688603,天承科技,0.6,380671000.0,338928900.0,12.315886901353,7.188092824459,74679900.0,58572300.0,27.500371335939,-14.6176204205,8.97,6.8,电子化学品Ⅱ,2026-02-28
228,688602,康鹏科技,-0.1,674813300.0,979591600.0,-31.112792310592,-17.459225771503,-49531600.0,112699100.0,-143.950306612919,-23.6392794995,5.34,-1.78,化学制药,2026-02-28
229,688601,力芯微,0.94,787493272.86,886754179.96,-11.193734333959,-5.65060116817,125857356.24,200508679.29,-37.230968412111,14.9707377699,9.53,9.87,半导体,2026-02-28
230,688600,皖仪科技,0.11,740319400.0,786868400.0,-5.915728729226,78.95092194851,14407300.0,43811000.0,-67.114879824702,1783.9350496629,6.17,1.79,通用设备,2026-02-28
231,688598,金博股份,-3.98,536877303.94,1071530623.56,-49.896223949596,-0.958304366609,-814958233.85,202462203.97,-502.523640397966,-1464.9243704855,25.36,-14.54,非金属材料Ⅱ,2026-02-28
232,688596,正帆科技,1.88,5469337700.0,3834735500.0,42.626204597423,19.333670771453,527748600.0,401342200.0,31.495915455688,-13.5036629726,12.15,16.0,专用设备,2026-02-28
233,688595,芯海科技,-1.23,702306100.0,432946100.0,62.215596814476,14.413593455874,-172873600.0,-143451400.0,-20.51022158027,0.4695973465,5.3,-21.14,半导体,2026-02-28
234,688591,泰凌微,0.41,844033000.0,636091867.0,32.690424730741,15.816396128266,97410300.0,49771753.28,95.714021670084,-11.125329641,9.76,4.16,半导体,2026-02-28
235,688589,力合微,0.58,548831900.0,579188200.0,-5.241180673225,49.108399789274,84336700.0,106886600.0,-21.097031807542,317.8652302397,8.84,8.12,半导体,2026-02-28
236,688588,凌志软件,0.32,1114211700.0,696433200.0,59.988309000777,10.951889048561,124293000.0,86526500.0,43.647321918719,-99.5875905703,3.21,10.06,软件开发,2026-02-28
237,688586,江航装备,0.16,1092892500.0,1214095500.0,-9.982987335016,51.835525918349,125396200.0,192980800.0,-35.021411456477,-134.5665717382,3.15,5.32,航空装备Ⅱ,2026-02-28
238,688585,上纬新材,0.22,1493820000.0,1399590000.0,6.7326860009,-0.998984668059,88680000.0,70940000.0,25.007048209755,15.4039606544,3.14,7.18,塑料,2026-02-28
239,688584,上海合晶,0.18,1108736300.0,1348173700.0,-17.760129870506,-12.651301782047,120783400.0,246861000.0,-51.072303847104,36.6639366301,6.22,3.07,半导体,2026-02-28
240,688583,思看科技,1.82,332583900.0,271707700.0,22.405033055743,23.881631246203,120527600.0,114255000.0,5.490000437618,48.6897226846,9.42,21.62,通用设备,2026-02-28
241,688579,地纬智能,0.1602,554611100.0,537716800.0,3.141858316497,86.817008337978,64075900.0,81153700.0,-21.043772495894,221.4247770305,3.43,4.7,软件开发,2026-02-28
242,688576,西山科技,1.97,336380700.0,360689200.0,-6.739458791669,130.70438828181,98666900.0,117344100.0,-15.916607652196,368.1630819942,39.83,4.93,医疗器械,2026-02-28
243,688575,亚辉龙,0.53,2011620300.0,2053101400.0,-2.020411656239,42.399360381945,301533600.0,355014500.0,-15.064426945942,81.755046211,4.83,11.35,医疗器械,2026-02-28
244,688573,信宇人,-0.65,621843700.0,593622300.0,4.75410037662,1288.96492503535,-63264000.0,58354100.0,-208.413976053097,138.194256307,8.54,-7.18,电池,2026-02-28
245,688570,天玛智控,0.78,1860803800.0,2206182000.0,-15.655018488955,66.704434665411,339575100.0,424504700.0,-20.00675139757,-23.6200574521,10.03,8.02,自动化设备,2026-02-28
246,688568,中科星图,0.44,3257427800.0,2515595900.0,29.489311061447,38.532134748319,351698500.0,342549400.0,2.670884841719,150.9646023022,4.74,9.61,IT服务Ⅱ,2026-02-28
247,688567,孚能科技,-0.27,11680468636.74,16436419118.5,-28.935441761807,10.318008790539,-332059388.86,-1867747324.24,82.221396623062,75.081714502,8.11,-2.96,电池,2026-02-28
248,688566,吉贝尔,1.13,896534453.46,860933244.79,4.135188051506,20.893593324438,219327779.08,219087891.18,0.109493910735,-14.8286462063,11.28,10.51,化学制药,2026-02-28
249,688565,力源科技,0.02,373786200.0,255012200.0,46.575810882774,180.988494282529,2538900.0,-87842500.0,102.890286592481,271.1871385115,3.21,0.52,环境治理,2026-02-28
250,688561,奇安信,-2.02,4349249300.0,6442487300.0,-32.491146703541,76.670305230409,-1379371900.0,71750400.0,-2022.45882949781,42.7973879947,12.85,-14.55,软件开发,2026-02-28
251,688560,明冠新材,-0.35,863876800.0,1396281800.0,-38.130196927297,-34.194329738239,-67077300.0,-23875400.0,-180.947334913761,-135.2296457398,13.62,-2.4,光伏设备,2026-02-28
252,688559,海目星,-0.76,4524717200.0,4804512300.0,-5.823590044717,-27.201617287609,-163068200.0,321744200.0,-150.682560866676,-2261.4873480423,13.24,-6.27,自动化设备,2026-02-28
253,688558,国盛智科,0.97,1037421369.74,1104118198.27,-6.040732652945,-14.576276299869,127979095.4,142675156.77,-10.300364620374,-22.8412563231,12.48,7.97,通用设备,2026-02-28
254,688557,兰剑智能,1.1,1207683098.47,975504481.46,23.80087651289,19.836689720507,112066117.29,110432774.54,1.479038045366,82.5847147928,11.43,9.94,通用设备,2026-02-28
